,anime_id,genre
15156,7112,"drama, fantasy, mystery"
15157,33024,"action, sci-fi, space, mecha, school, seinen"
15158,2061,"action, military, sci-fi, space"
15159,32785,game
15160,5496,"action, adventure, martial arts"
15161,21167,fantasy
15162,26053,"action, comedy, fantasy, magic, shoujo"
15163,2638,"kids, adventure, fantasy, comedy, shounen"
15164,31967,"comedy, ecchi, fantasy"
15165,36136,"music, space"
15166,707,"comedy, drama"
15167,35346,"comedy, slice of life"
15168,30485,"sci-fi, mystery, psychological, supernatural"
15169,39523,fantasy
15170,348,"comedy, fantasy, magic, slice of life"
15171,2142,"adventure, comedy, fantasy, supernatural"
15172,8768,"romance, school, shoujo"
15173,31326,"comedy, ecchi"
15174,9865,"comedy, historical, parody"
15175,1825,"drama, historical, shounen"
15176,31324,ecchi
15177,1392,"drama, sci-fi, shounen, sports"
15178,32930,"comedy, magic, ecchi, fantasy, shounen"
15179,16592,"mystery, psychological, school"
15180,37789,"slice of life, comedy"
15181,7522,"action, adventure, fantasy, magic"
15182,38004,"comedy, military, sci-fi, shounen"
15183,9403,"action, adventure, fantasy, comedy, mecha, sci-fi"
15184,7696,historical
15185,171,"adventure, drama, fantasy"
15186,608,"adventure, mecha, sci-fi, shounen"
15187,10916,"adventure, comedy, fantasy, kids"
15188,18857,"slice of life, comedy, romance"
15189,8783,kids
15190,12921,"comedy, school, slice of life"
15191,2306,"comedy, parody, mecha"
15192,23399,"comedy, slice of life"
15193,3391,"comedy, ecchi, school"
15194,2040,"magic, shoujo"
15195,37896,fantasy
15196,38600,"action, sci-fi, police, seinen"
15197,8140,"adventure, comedy, drama"
15198,2817,"adventure, kids, romance, fantasy"
15199,12067,"action, historical, romance, samurai, shounen"
15200,37711,"drama, romance, school"
15201,20971,"harem, music, school, shoujo"
15202,37438,"action, game, sci-fi, mystery"
15203,35235,"comedy, slice of life"
15204,4756,"drama, mystery, psychological, seinen"
15205,7083,"adventure, fantasy, magic, historical"
15206,9291,"kids, fantasy"
15207,31675,"comedy, fantasy, game, shounen"
15208,336,"fantasy, shoujo"
15209,34213,"slice of life, ecchi"
15210,2617,comedy
15211,1396,"drama, sci-fi, shounen, sports"
15212,2809,"adventure, comedy, kids"
15213,5883,"action, sci-fi, martial arts, samurai"
15214,33686,"action, adventure, mecha, sci-fi, shounen"
15215,12685,"comedy, parody, fantasy"
15216,2915,"drama, historical"
15217,7176,"kids, slice of life, comedy"
15218,105,"slice of life, comedy, romance, shounen"
15219,810,"comedy, drama, sci-fi, seinen"
15220,4371,"action, sci-fi, space, mecha"
15221,19081,music
15222,30196,"romance, school, shoujo"
15223,33760,"adventure, fantasy"
15224,5997,"action, slice of life, adventure, police, martial arts, samurai, historical, drama, shounen"
15225,32728,drama
15226,1297,"action, comedy, mecha, sci-fi, super power"
15227,1807,"action, fantasy, magic, comedy, drama"
15229,1879,"action, sci-fi, mystery, seinen"
15231,7090,"action, sci-fi, comedy, magic, fantasy, mecha, shounen"
15235,6796,"comedy, sci-fi"
15239,29255,action
15241,33880,"comedy, police"
15243,6310,comedy
15244,4760,ecchi
15246,16101,"fantasy, seinen"
15247,3435,"historical, mystery, shoujo"
15249,34655,"fantasy, music"
15252,3873,"adventure, historical, shoujo"
15253,3285,"magic, school, shoujo"
15254,37505,"action, fantasy"
15255,27907,"comedy, mecha"
15256,10118,"adventure, drama, sci-fi"
15257,30483,"adventure, space, drama, sci-fi"
15258,4199,"adventure, romance, historical, drama"
15259,3842,adventure
15260,8956,"action, adventure, kids"
15261,14317,sci-fi
15262,33957,"action, kids, mecha, school"
15263,1673,"sci-fi, shounen"
15264,36560,"comedy, ecchi, romance, school"
15265,30795,"comedy, seinen, slice of life"
15266,10196,"ecchi, harem, seinen"
15267,6533,music
15268,12437,"comedy, shoujo ai"
15269,715,"comedy, drama, ecchi, romance, seinen"
15270,1276,"action, adventure, demons, drama, fantasy, magic"
15272,34522,"music, drama"
15273,4132,"slice of life, historical, drama"
15274,6226,"action, drama, fantasy"
15275,6878,"adventure, comedy"
15276,3444,"action, sci-fi, space, super power"
15277,2633,"adventure, comedy, fantasy, kids, sci-fi, shounen"
15278,8949,kids
15279,6981,"game, comedy, shounen"
15280,15453,music
15281,4067,"action, adventure, demons, fantasy, game, kids, magic, sci-fi, supernatural"
15282,10073,"action, super power, supernatural, ecchi, seinen"
15283,1854,"action, sci-fi, adventure"
15284,417,"action, magic, fantasy"
15285,1964,"action, adventure, game, harem, mecha, sci-fi"
15286,4910,"adventure, comedy, fantasy, kids"
15287,6303,"adventure, comedy"
15288,24175,"comedy, ecchi, romance, school, shounen"
15289,2085,"adventure, comedy, fantasy, mecha, shounen"
15290,9789,"adventure, kids"
15291,4536,"comedy, mecha, sci-fi, space"
15292,37291,"action, horror, psychological, supernatural, thriller, shounen ai"
15293,9519,comedy
15294,7601,fantasy
15295,32321,"action, adventure, comedy, seinen"
15296,40172,music
15297,12429,"action, adventure, sci-fi"
15298,13159,"comedy, magic, school, slice of life"
15299,8332,fantasy
15300,2895,adventure
15301,799,"comedy, drama, slice of life"
15302,4504,"action, sci-fi, adventure, comedy, mecha"
15303,31338,"action, sci-fi, harem, romance, ecchi, mecha, school"
15304,1988,"comedy, romance"
15305,4244,"action, adventure, mecha"
15306,9391,"action, adventure, mecha, sci-fi"
15307,18771,"action, historical, martial arts, samurai, seinen"
15308,32691,"kids, magic"
15309,33392,"comedy, parody, school, shounen ai"
15310,38055,"action, mecha, sci-fi"
15311,10527,"action, adventure, comedy, shounen"
15312,999,"action, comedy, drama, ecchi, horror, mystery, sci-fi, supernatural"
15313,31049,"action, sci-fi, adventure, sports, shounen"
15314,20655,"harem, fantasy, shoujo"
15315,7666,"comedy, sci-fi, shounen"
15316,39057,"action, game"
15317,32601,"romance, school, shoujo"
15318,599,"action, adventure, comedy, super power, supernatural, magic, vampire"
15319,12935,music
15320,718,"comedy, drama, romance, seinen, slice of life"
15321,32222,"comedy, kids, supernatural"
15322,7568,"comedy, parody"
15323,6137,"music, kids"
15324,35602,"romance, school"
15325,8109,"kids, adventure, comedy"
15326,6917,comedy
15327,10324,"comedy, historical, parody, samurai, seinen"
15328,12729,"comedy, demons, ecchi, romance, school"
15330,37254,"action, adventure, comedy, fantasy, magic"
15331,2733,parody
15332,6096,"action, comedy, seinen"
15333,31144,slice of life
15334,5819,fantasy
15335,17551,"fantasy, comedy, supernatural"
15336,425,"comedy, sports, shounen ai"
15337,31485,"music, school, shoujo, slice of life"
15338,35015,"comedy, school, slice of life"
15339,1746,"adventure, mecha, sci-fi, shounen"
15350,3712,"action, adventure, harem, comedy, magic, romance, ecchi, fantasy, school"
15362,8416,comedy
15363,3522,"action, sci-fi, super power"
15364,2572,"adventure, kids, fantasy"
15366,852,"slice of life, comedy, drama, romance, shoujo"
15369,39619,music
15371,1370,"comedy, dementia, psychological, fantasy"
15373,98,"action, comedy, drama, fantasy, magic, mecha, romance, school, shoujo ai"
15375,5070,"action, mecha, sci-fi"
15390,3101,"action, sci-fi, adventure, cars, sports, mecha, shounen"
15393,6028,"sci-fi, comedy, shounen"
15394,28205,"kids, magic"
15396,38658,"music, slice of life, comedy"
15400,8145,"action, fantasy, horror, kids, shounen, supernatural"
15438,888,"action, mecha, military, sci-fi, space"
15439,3399,"action, mecha, sci-fi, space"
15444,37831,"action, fantasy, game, military, sci-fi"
15445,8966,"adventure, comedy, kids"
15446,21103,music
15461,19151,"action, ecchi, romance, harem, school, sports"
15462,37012,comedy
15466,39362,"kids, mecha, sci-fi, space"
15468,13251,"adventure, fantasy, comedy"
15497,1789,"action, mecha, sci-fi"
15500,1495,"space, drama, sci-fi"
15507,12483,"mystery, comedy, horror, demons, supernatural, vampire"
15540,7571,"drama, slice of life"
15541,576,"comedy, fantasy, harem, magic, romance, shounen"
15542,37703,"action, drama, shounen, slice of life, sports"
15543,2503,"adventure, comedy, shounen"
15544,40178,sci-fi
15545,2267,"mecha, mystery"
15546,12441,"action, military, sci-fi, drama, mecha"
15547,8603,"music, slice of life, kids, school"
15593,1004,"drama, psychological, romance, slice of life"
15595,10804,"slice of life, historical, seinen"
15597,14753,"comedy, romance, school, shounen"
15599,35327,"parody, sports"
15600,30300,"comedy, demons, ecchi, romance, school"
15601,15863,"action, mecha, school, sci-fi, seinen, space"
15603,9135,"action, adventure, comedy, drama, fantasy, magic, military, shounen"
15606,408,"action, adventure, drama, fantasy, sci-fi"
15617,39607,"comedy, fantasy, shounen"
15621,1048,"demons, horror, supernatural"
15623,37799,"action, drama, horror, mystery, psychological, seinen, supernatural"
15628,39811,"action, demons, supernatural, magic, fantasy"
15629,18533,"adventure, drama"
15630,8302,"ecchi, seinen"
15649,5593,"action, seinen"
15650,10719,"ecchi, slice of life, comedy, harem, romance, school"
15651,11701,"horror, mystery, thriller"
15652,656,"romance, supernatural, comedy, historical, drama"
15653,30869,"action, horror, mystery, seinen, supernatural"
15654,1744,"kids, adventure, fantasy, magic, comedy, romance, school, drama, shoujo"
15655,5667,"comedy, ecchi, harem, school, sci-fi, shounen"
15656,33969,"mystery, psychological"
15657,20671,"drama, historical, slice of life"
15658,2193,"adventure, comedy, historical, drama, romance, fantasy"
15677,18041,"action, comedy, drama, magic, seinen"
15678,21031,"kids, magic, shoujo"
15680,2107,"action, adventure, fantasy, shounen"
15683,8460,"action, shounen, supernatural"
15686,37618,"adventure, comedy, historical, drama, romance, shoujo"
15688,2253,"action, drama, mecha, sci-fi, shounen"
15691,158,"slice of life, drama, romance, shoujo, shoujo ai"
15693,33183,"action, slice of life, magic, fantasy, school, shoujo"
15695,1439,"action, adventure, mystery, comedy, seinen"
15697,1426,"action, adventure, comedy, seinen"
15699,38959,"fantasy, mystery, supernatural"
15701,483,"action, sci-fi, space, super power, drama"
15703,1808,"comedy, fantasy, magic, romance, school, shoujo"
15705,666,"adventure, drama, fantasy, horror, shounen, supernatural, vampire"
15706,37981,"drama, mystery, seinen, supernatural"
15708,13469,"mystery, school, slice of life"
15709,2228,"comedy, sports"
15713,37979,"action, drama, magic, military, seinen"
15714,13239,"action, adventure, sci-fi"
15715,20539,"comedy, slice of life"
15716,14675,"action, comedy, mecha, sci-fi"
15748,1444,"adventure, mecha, sci-fi, space"
15749,16347,comedy
15752,32826,music
15754,12763,"historical, military"
15775,25457,"action, sci-fi, seinen"
15787,15605,"harem, romance, shoujo"
15793,37967,comedy
15795,33697,"action, sci-fi, fantasy"
15797,3147,"action, drama"
15798,34661,"action, fantasy, game"
15799,2336,"game, comedy, supernatural, shounen"
15800,714,"comedy, parody, romance, school, shounen"
15801,8857,"slice of life, comedy, school, shounen"
15802,2929,"adventure, drama, sci-fi, space"
15803,10928,"comedy, romance"
15804,573,"action, adventure, comedy, drama, harem, martial arts, mecha, romance, sci-fi, shounen"
15805,4715,"drama, fantasy, psychological, thriller"
15806,7662,"mystery, horror, supernatural"
15807,32105,"action, supernatural, romance, fantasy, shounen"
15853,4521,"adventure, sci-fi"
15881,24763,"comedy, mecha, parody"
15888,15095,"adventure, comedy, ecchi, fantasy"
15907,5832,"action, sports, drama"
15908,35249,"comedy, slice of life, sports"
15926,31894,music
15927,26443,"action, adventure, ecchi, shounen"
15973,8753,"kids, space"
15974,5088,mystery
15975,28915,"slice of life, comedy, school"
15976,2302,"mecha, parody, sci-fi"
15977,15015,"adventure, comedy, ecchi, fantasy"
15978,27811,"action, historical, demons, supernatural, martial arts, samurai"
15980,34893,"drama, fantasy"
15989,36317,"comedy, slice of life"
15993,3007,"music, shounen ai"
15995,20929,"music, comedy"
15997,1030,kids
16003,39332,drama
16009,31914,school
16010,16730,"slice of life, comedy"
16012,11873,"comedy, kids"
16021,7596,"comedy, parody, sci-fi"
16022,28733,"sci-fi, adventure, space, drama"
16023,8786,"comedy, sports"
16024,1591,"comedy, romance, school"
16025,17791,sci-fi
16049,1880,"action, sci-fi, adventure, mystery, super power, seinen"
16050,13681,"comedy, supernatural, seinen"
16051,31540,"music, comedy"
16052,2407,"comedy, kids, sci-fi, shounen"
16054,17879,comedy
16062,9417,adventure
16064,2927,"drama, romance, school"
16065,2700,"action, comedy, sci-fi"
16066,4437,"action, martial arts, shounen, supernatural"
16067,2472,"action, adventure, comedy, fantasy, shounen"
16068,2269,"action, space, mecha, military, sci-fi"
16069,3225,"comedy, school, slice of life"
16070,2460,"comedy, drama, romance, seinen"
16071,10918,"sci-fi, music, slice of life, drama"
16072,845,"adventure, fantasy, shounen"
16073,34541,"adventure, fantasy, magic"
16074,32936,"adventure, fantasy"
16075,10805,"comedy, music, shounen, supernatural"
16078,15847,"action, mecha"
16079,37090,"action, super power, supernatural"
16084,22487,"kids, fantasy"
16089,33219,"sci-fi, slice of life, comedy, supernatural, magic, romance"
16096,3277,"action, comedy, sports, shounen"
16097,23179,"comedy, supernatural"
16098,33358,"comedy, magic, shoujo"
16099,39849,"comedy, super power"
16100,5886,"adventure, fantasy"
16101,19401,historical
16102,36226,"action, comedy, historical"
16103,577,"fantasy, magic"
16104,499,"adventure, horror, romance, shounen, supernatural"
16105,2059,"comedy, police, romance"
16106,34450,music
16110,6577,"action, martial arts, mecha, super power"
16113,3723,comedy
16118,7106,"action, sci-fi, adventure, mecha"
16121,36517,"action, martial arts, samurai"
16123,35300,"drama, magic"
16124,9014,"romance, supernatural, drama, shoujo ai"
16127,31762,"music, sports, shoujo"
16130,34198,"kids, magic, fantasy"
16131,31035,"action, comedy"
16133,16646,"comedy, kids, music"
16134,11769,"comedy, ecchi, school, seinen, shoujo ai"
16135,22563,"kids, fantasy"
16136,33709,"action, demons, fantasy, magic, supernatural"
16137,13807,"horror, school"
16138,5908,comedy
16139,38211,"game, music, slice of life, comedy"
16140,399,"action, military, romance, sci-fi, space"
16141,4015,"comedy, romance, school, shounen"
16142,35338,"harem, comedy, romance, ecchi, school"
16143,10884,"game, school, slice of life"
16144,5753,"action, fantasy, magic, shoujo"
16145,1526,"action, adventure, kids, drama, fantasy"
16146,8423,"comedy, sports"
16147,108,"adventure, fantasy, psychological, comedy, shounen"
16148,443,"comedy, ecchi, romance, sci-fi"
16149,7058,"adventure, drama, fantasy, shoujo, shounen ai"
16150,6380,"action, comedy, sci-fi"
16154,9793,"action, military, fantasy"
16157,1231,"action, adventure, comedy, harem, mecha, sci-fi"
16159,536,"adventure, comedy, magic, fantasy, shounen"
16162,39545,"sci-fi, slice of life, romance, school, shoujo ai"
16171,32245,"action, sci-fi, mecha"
16172,52,"sci-fi, comedy, sports, drama, shounen"
16173,2808,"action, sci-fi, mecha, shounen"
16174,34410,"comedy, magic, shoujo"
16175,31499,"comedy, historical, supernatural, romance"
16176,30519,"comedy, magic, shoujo"
16177,6094,"fantasy, kids"
16178,21635,"comedy, school, slice of life"
16179,11919,"sports, romance"
16180,12683,music
16181,13843,"action, mystery, drama, shoujo"
16182,915,"adventure, drama, shounen"
16183,10815,"action, sci-fi, mecha"
16184,35116,"comedy, psychological, supernatural, drama, seinen"
16185,2486,"comedy, drama, romance, shounen, slice of life, supernatural"
16187,13495,slice of life
16188,7769,"comedy, parody, romance"
16189,4033,"comedy, drama, music"
16191,107,"adventure, comedy, fantasy, sci-fi, shounen"
16192,773,"ecchi, adventure, comedy, mecha, sci-fi"
16195,3989,action
16197,2152,"comedy, drama, fantasy, historical, sci-fi"
16199,3467,"comedy, romance"
16200,2068,"action, sci-fi, adventure, fantasy, mecha"
